  20	 0.62054	 24.85100
  30	 0.90339	 30.90000
  40	 1.18128	 36.18500
  50	 1.46138	 41.48700
  60	 1.73325	 46.57500
  70	 1.99488	 51.38100
  80	 2.27725	 56.11900
  90	 2.56768	 60.72300
 100	 2.79309	 65.35900
 110	 3.08675	 70.39400
 120	 3.36006	 75.04800
 130	 3.62973	 79.38000
 140	 3.87933	 83.38600
 150	 4.11005	 87.04000
 160	 4.35875	 90.35500
 170	 4.55814	 93.74900
 180	 4.80394	 96.96200
 190	 5.01226	 99.88600
 200	 5.25462	 103.01300
 210	 5.56835	 105.74400
 220	 5.68797	 108.53400
 230	 5.84595	 111.00500
 240	 6.20032	 113.78000
 250	 6.40189	 115.77400
 260	 6.51037	 117.68800
 270	 6.67149	 121.05500
 280	 6.82291	 121.47400
 290	 7.24179	 122.55600
 300	 7.23178	 123.63200
 310	 7.17053	 124.57500
 320	 7.30275	 125.45200
 330	 7.71885	 125.76200
 340	 7.97686	 126.69900
 350	 7.95046	 126.93100
 360	 7.88698	 127.57100
 370	 8.05933	 127.81200
 380	 8.32838	 129.75700
 390	 8.38131	 128.66200
 400	 8.33421	 129.31300
 410	 8.28390	 129.72900
 420	 8.43658	 130.02400
 430	 8.32733	 130.69500
 440	 8.35382	 131.39100
 450	 8.66349	 131.70300
 460	 8.72893	 132.32600
 470	 8.65258	 132.71900
 480	 8.38730	 133.50400
 490	 8.84592	 134.48000
 500	 8.74374	 135.30900
 510	 8.95578	 136.45500
 520	 8.77616	 137.03100
 530	 8.88944	 137.65200
 540	 9.07261	 138.47400
 550	 9.17114	 139.43600
 560	 9.29853	 141.67100
 570	 9.18573	 140.63900
 580	 9.21965	 141.37700
 590	 9.24810	 141.65600
 600	 9.41171	 142.24500
 610	 9.52339	 142.72800
 620	 9.62333	 143.34500
 630	 9.69619	 144.02400
 640	 9.69514	 145.09500
 650	 9.78141	 144.87000
 660	 9.59149	 145.60500
 670	 9.72381	 146.07800
 680	 9.71491	 146.06900
 690	 9.77290	 146.32000
 700	 9.79984	 146.64600
 710	 9.85901	 147.55900
 720	 10.06339	 147.58600
 730	 10.21219	 148.04000
 740	 10.00448	 148.83100
 750	 10.11965	 148.96700
 760	 10.13680	 149.37800
 770	 10.17850	 149.52200
 780	 10.00442	 152.50900
 790	 10.59795	 150.75400
 800	 10.76819	 151.37500
 810	 10.68173	 151.29700
 820	 10.70179	 151.80300
 830	 10.61181	 153.97900
 840	 10.62768	 152.42200
 850	 10.81130	 153.16400
 860	 10.76730	 153.35600
 870	 10.86157	 153.88100
 880	 10.75533	 153.94800
 890	 10.94125	 154.13000
 900	 10.55667	 154.61100
 910	 10.76090	 155.06600
 920	 10.98144	 155.34500
 930	 11.00125	 155.72200
 940	 11.04566	 155.90800
 950	 11.12992	 156.39300
 960	 11.14176	 157.01500
 970	 11.48310	 157.49600
 980	 11.29322	 157.92100
 990	 11.60608	 158.46800
1000	 11.50192	 160.95800
1010	 11.67238	 159.47600
1020	 11.44416	 159.75600
1030	 11.23325	 160.26200
1040	 11.67648	 160.80800
1050	 11.74986	 161.38600
1060	 11.74682	 161.86200
1070	 11.94512	 161.84500
1080	 11.92611	 162.37600
1090	 11.93440	 162.67700
1100	 11.85530	 163.40900
1110	 12.04077	 163.41900
1120	 11.93334	 164.23700
1130	 12.13958	 164.32800
1140	 12.13856	 164.64600
1150	 12.25395	 164.91700
1160	 12.28758	 165.29100
1170	 11.88077	 165.25200
1180	 12.22202	 166.00100
1190	 12.30832	 165.96700
1200	 12.13888	 165.87300
1210	 12.35286	 166.20400
1220	 12.30950	 178.22700
1230	 12.42291	 175.27300
1240	 12.44026	 166.83500
1250	 12.41510	 167.35500
1260	 12.52026	 167.24000
1270	 12.47632	 167.47400
1280	 12.36330	 169.85800
1290	 12.52586	 167.99100
1300	 12.47654	 168.18300
1310	 12.51434	 168.48100
1320	 12.44602	 168.79100
1330	 12.45453	 168.80300
1340	 12.56090	 169.13200
1350	 12.54883	 169.55500
1360	 12.47690	 169.90000
1370	 12.59530	 170.02200
1380	 12.69251	 170.06300
1390	 12.56941	 170.35500
1400	 12.61331	 170.43800
1410	 12.56608	 170.60000
1420	 12.68842	 171.01100
1430	 12.78157	 171.08400
1440	 12.59338	 171.07300
1450	 12.77859	 171.48100
1460	 12.74675	 171.62300
1470	 12.79043	 171.91900
1480	 12.78253	 172.13000
1490	 12.74470	 174.80600
1500	 12.80845	 172.48800
1510	 12.88186	 173.38500
1520	 12.72858	 173.11000
1530	 12.88630	 173.38600
1540	 13.18797	 173.55300
1550	 12.97590	 173.63900
1560	 13.13571	 173.78800
1570	 13.00147	 174.10600
1580	 13.05888	 174.23500
1590	 12.76000	 174.61900
1600	 13.07098	 174.59400
1610	 13.15658	 174.91400
1620	 13.10138	 175.29200
1630	 13.14330	 175.63600
1640	 13.10054	 175.46100
1650	 13.17606	 175.88400
1660	 13.11930	 176.15700
1670	 13.17085	 176.91400
1680	 13.12198	 176.94700
1690	 13.22944	 177.08600
1700	 13.30454	 177.36200
1710	 13.44573	 180.54400
1720	 13.15414	 177.29100
1730	 13.31117	 177.52500
1740	 13.39021	 177.65800
1750	 13.45162	 177.81100
1760	 13.46544	 178.30200
1770	 13.46963	 178.34100
1780	 13.41546	 180.76100
1790	 13.67094	 179.17800
1800	 13.47574	 179.77300
1808	 13.52269	 179.83800
