   20	 1.01434	 25.63700
   30	 1.48077	 34.27700
   40	 1.94323	 41.71100
   50	 2.39027	 46.65400
   60	 2.85984	 52.71400
   70	 3.32992	 59.18000
   80	 3.73306	 64.85300
   90	 4.18230	 69.46400
  100	 4.62070	 75.43700
  110	 5.03008	 80.19000
  120	 5.48672	 149.59100
  130	 5.92835	 93.40100
  140	 6.36685	 96.32800
  150	 6.77341	 123.01700
  160	 7.17597	 103.26100
  170	 7.55792	 127.68600
  180	 7.98886	 110.99100
  190	 8.43008	 119.17400
  200	 8.78624	 117.80800
  210	 9.14058	 125.53500
  220	 9.48442	 124.10000
  230	 9.88074	 127.98200
  240	 10.24109	 130.48100
  250	 10.57475	 133.09300
  260	 10.93229	 143.83600
  270	 11.32112	 137.19800
  280	 11.57424	 139.13400
  290	 11.85181	 140.47400
  300	 12.16640	 140.87700
  310	 12.48048	 142.16400
  320	 12.76125	 143.62000
  330	 12.87798	 143.97000
  340	 13.12598	 147.54200
  350	 13.28128	 146.71300
  360	 13.42032	 149.79600
  370	 13.60586	 146.22500
  380	 13.75408	 147.67600
  390	 13.75894	 150.61000
  400	 14.03683	 148.83300
  410	 14.14349	 148.32900
  420	 14.21642	 170.72300
  430	 14.33328	 170.00700
  440	 14.43718	 276.17300
  450	 14.54659	 277.61300
  460	 14.65034	 278.78200
  470	 14.81408	 281.55600
  480	 14.87110	 280.92500
  490	 15.06691	 283.24500
  500	 15.24570	 285.00800
  510	 15.33469	 287.00200
  520	 15.31507	 291.57400
  530	 15.49894	 296.51100
  540	 15.56554	 293.16700
  550	 15.79837	 297.43300
  560	 15.86288	 294.84600
  570	 16.07405	 298.39200
  580	 16.13174	 297.51000
  590	 16.20352	 297.09900
  600	 16.28106	 298.46400
  610	 16.41258	 299.44400
  620	 16.62947	 326.58200
  630	 16.67226	 301.65200
  640	 16.76509	 302.73400
  650	 16.86506	 303.83500
  660	 17.23078	 306.39600
  670	 17.27059	 308.54000
  680	 17.29184	 306.91000
  690	 17.22512	 307.94700
  700	 17.46637	 307.76600
  710	 17.43920	 309.68300
  720	 17.59424	 312.75800
  730	 17.70112	 313.61900
  740	 17.82160	 312.41400
  750	 17.93030	 311.33600
  760	 17.99894	 315.23500
  770	 17.95533	 314.65400
  780	 18.28694	 326.51000
  790	 18.33472	 315.01200
  800	 18.41955	 325.73400
  810	 18.53059	 317.01300
  820	 18.73162	 319.33200
  830	 18.82067	 318.22600
  840	 18.84173	 335.34600
  850	 18.93238	 331.83100
  860	 19.15120	 330.39200
  870	 19.12080	 324.57500
  880	 19.11165	 322.42300
  890	 19.15802	 367.86600
  900	 19.29389	 323.11500
  910	 19.39322	 329.14900
  920	 19.64858	 328.44600
  930	 19.56736	 329.82500
  940	 19.82042	 326.18300
  950	 19.94778	 327.75700
  960	 20.09434	 337.28500
  970	 20.30016	 333.80900
  980	 20.39779	 328.64100
  990	 20.57376	 330.85900
 1000	 20.74720	 374.34500
 1010	 20.82557	 334.47800
 1020	 20.82310	 364.45200
 1030	 20.71453	 335.50800
 1040	 20.86157	 335.87100
 1050	 20.83722	 332.14800
 1060	 21.00458	 351.80400
 1070	 21.23923	 338.76600
 1080	 21.24893	 342.08500
 1090	 21.38586	 340.50900
 1100	 21.52490	 339.34000
 1110	 21.47526	 341.59900
 1120	 21.67194	 343.30800
 1130	 21.70842	 342.44000
 1140	 21.75629	 351.77100
 1150	 21.92189	 346.29900
 1160	 21.96074	 344.11500
 1170	 21.98685	 344.10500
 1180	 22.07648	 342.45300
 1190	 22.10934	 345.31400
 1200	 22.11997	 416.70900
 1210	 22.18554	 347.27100
 1220	 22.08950	 345.27200
 1230	 22.27197	 345.11200
 1240	 22.31430	 348.78900
 1250	 22.36189	 346.81600
 1260	 22.43888	 347.19900
 1270	 22.42144	 348.37300
 1280	 22.48230	 380.42200
 1290	 22.51318	 349.32800
 1300	 22.45325	 347.72600
 1310	 22.61722	 349.27300
 1320	 22.66486	 399.76900
 1330	 22.68310	 349.03000
 1340	 22.76048	 350.98500
 1350	 22.80627	 349.04200
 1360	 22.77437	 351.02000
 1370	 22.85715	 354.62600
 1380	 22.86547	 351.61200
 1390	 22.94032	 355.01400
 1400	 22.97123	 351.78100
 1410	 22.98976	 350.65300
 1420	 23.05261	 353.79400
 1430	 23.11574	 404.63600
 1440	 23.12045	 357.14100
 1450	 23.21731	 355.76800
 1460	 23.19238	 354.17000
 1470	 23.30061	 353.91600
 1480	 23.46838	 356.26600
 1490	 23.36064	 356.32100
 1500	 23.58384	 390.86700
 1510	 23.64730	 359.04900
 1520	 23.46554	 357.55600
 1530	 23.70592	 386.03500
 1540	 23.73850	 356.14300
 1550	 23.63718	 359.96800
 1560	 23.67597	 386.41200
 1570	 23.71107	 357.51200
 1580	 23.75850	 359.79100
 1590	 23.97126	 359.94400
 1600	 23.74336	 358.02800
 1610	 24.03971	 361.81600
 1620	 24.10256	 358.63500
 1630	 23.90278	 360.88900
 1640	 24.19248	 359.85900
 1650	 24.19712	 360.91300
 1660	 24.09120	 360.37500
 1670	 24.32419	 363.46200
 1680	 24.19699	 362.26000
 1690	 24.42266	 372.22500
 1700	 24.48576	 364.38500
 1710	 24.52314	 385.18100
 1720	 24.56653	 368.64000
 1730	 24.56710	 364.99200
 1740	 24.63440	 362.90400
 1750	 24.66291	 366.50800
 1760	 24.63158	 366.01300
 1770	 24.79395	 448.74000
 1780	 24.88186	 375.16200
 1790	 25.00352	 445.09200
 1800	 25.05405	 367.59700
 1808	 24.79235	 369.42300
